"restaurant_alias","restaurant_categories_0_alias","restaurant_categories_0_title","restaurant_categories_1_alias","restaurant_categories_1_title","restaurant_categories_2_alias","restaurant_categories_2_title","restaurant_coordinates_latitude","restaurant_coordinates_longitude","restaurant_display_phone","restaurant_distance","restaurant_id","restaurant_image_url","restaurant_is_closed","restaurant_location_address1","restaurant_location_address2","restaurant_location_address3","restaurant_location_city","restaurant_location_country","restaurant_location_display_address_0","restaurant_location_display_address_1","restaurant_location_display_address_2","restaurant_location_display_address_3","restaurant_location_state","restaurant_location_zip_code","restaurant_name","restaurant_phone","restaurant_price","restaurant_rating","restaurant_review_count","restaurant_transactions_0","restaurant_transactions_1","restaurant_transactions_2","restaurant_url"
"saigon-shack-new-york","sandwiches","Sandwiches","coffee","Coffee & Tea","salad","Salad","40.72969","-74.000629","(212) 228-0588","3872.45450145","7Qvh0oFRsoqrO9qNlcMKXQ","https://s3-media4.fl.yelpcdn.com/bphoto/KLTtco2fXXV847KlczGqWQ/o.jpg","False","114 Macdougal St","","","New York","US","114 Macdougal St","New York, NY 10012","","","NY","10012","Saigon Shack","+12122280588","$","4.0","2152","","","","https://www.yelp.com/biz/saigon-shack-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"b-flat-new-york","lounges","Lounges","jazzandblues","Jazz & Blues","japanese","Japanese","40.7185644131","-74.0048434405","(212) 219-2970","5135.65510917","sLxHi6kOAEV6iqr45jzb_Q","https://s3-media4.fl.yelpcdn.com/bphoto/w_PErQeA1p-QFJnSzf1mGg/o.jpg","False","277 Church St","","","New York","US","277 Church St","New York, NY 10013","","","NY","10013","B Flat","+12122192970","$$","4.0","342","","","","https://www.yelp.com/biz/b-flat-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"gotham-comedy-club-new-york","comedyclubs","Comedy Clubs","","","","","40.74437","-73.99629","(212) 367-9000","2312.93986604","Zw-ck8HRCPQgajRePQTSXw","https://s3-media1.fl.yelpcdn.com/bphoto/B9L1PSsK-d9tldu_jGJ6DQ/o.jpg","False","208 W 23rd St","","","New York","US","208 W 23rd St","New York, NY 10011","","","NY","10011","Gotham Comedy Club","+12123679000","$$","4.0","368","","","","https://www.yelp.com/biz/gotham-comedy-club-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"uva-new-york","italian","Italian","wine_bars","Wine Bars","","","40.77216","-73.95556","(212) 472-4552","2343.84880563","OAqsZMbjv66nOMqlimnYuQ","https://s3-media3.fl.yelpcdn.com/bphoto/OKw0xxKFXVRPNTRFx6v2Dg/o.jpg","False","1486 2nd Ave","None","","New York","US","1486 2nd Ave","New York, NY 10075","","","NY","10075","Uva","+12124724552","$$","4.0","2095","","","","https://www.yelp.com/biz/uva-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"vandal-new-york","lounges","Lounges","","","","","40.72104","-73.99326","(212) 400-0199","4529.40776566","6GwOwhHPW8YCSfaOtM-55Q","https://s3-media4.fl.yelpcdn.com/bphoto/KEFIyqLDBj_vUp9CTemXpA/o.jpg","False","199 Bowery","","","New York","US","199 Bowery","New York, NY 10002","","","NY","10002","Vandal","+12124000199","$$$","3.5","1144","pickup","delivery","","https://www.yelp.com/biz/vandal-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-fat-black-pussycat-new-york-2","lounges","Lounges","comedyclubs","Comedy Clubs","","","40.7306122655","-74.0009239797","(212) 533-4790","3795.1916298","fWqWouG8ZdPALcMBpiemOQ","https://s3-media4.fl.yelpcdn.com/bphoto/GlBBCEAnI7bsVgIsE16Ajg/o.jpg","False","130 W 3rd St","","","New York","US","130 W 3rd St","New York, NY 10012","","","NY","10012","The Fat Black Pussycat","+12125334790","$$","3.5","507","","","","https://www.yelp.com/biz/the-fat-black-pussycat-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"stand-up-ny-new-york","comedyclubs","Comedy Clubs","bars","Bars","theater","Performing Arts","40.78279","-73.98019","(212) 595-0850","2513.80346762","XrejK2kOO2tUkwN0JFKCBw","https://s3-media3.fl.yelpcdn.com/bphoto/6v_3t0MNo7tPJ1xSQVAAoQ/o.jpg","False","236 West 78th St","","","New York","US","236 West 78th St","New York, NY 10024","","","NY","10024","Stand Up NY","+12125950850","$$","3.0","307","","","","https://www.yelp.com/biz/stand-up-ny-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-press-lounge-new-york-3","lounges","Lounges","venues","Venues & Event Spaces","","","40.76452","-73.99586","(212) 757-2224","1547.56757104","nCH7SR7qXu0asO1GU3iqHw","https://s3-media4.fl.yelpcdn.com/bphoto/AMbo8r7UAA-YhJVmK_nMEA/o.jpg","False","653 11th Ave","Fl 16","","New York","US","653 11th Ave","Fl 16","New York, NY 10036","","NY","10036","The Press Lounge","+12127572224","$$$","4.0","889","","","","https://www.yelp.com/biz/the-press-lounge-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"ugly-kitchen-new-york","bars","Bars","asianfusion","Asian Fusion","filipino","Filipino","40.7266856651","-73.9862178981","(212) 777-6677","3784.54413462","NXZFu7KHBrG02gzYneY5Xg","https://s3-media4.fl.yelpcdn.com/bphoto/opwIJJQFpG-9v4jbZtTyzw/o.jpg","False","103 1st Ave","None","","New York","US","103 1st Ave","New York, NY 10003","","","NY","10003","Ugly Kitchen","+12127776677","$$","4.0","558","restaurant_reservation","","","https://www.yelp.com/biz/ugly-kitchen-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"takashi-new-york","japanese","Japanese","korean","Korean","bbq","Barbeque","40.7313524","-74.0065048","(212) 414-2929","3969.8147805","6qzNc9Z9DHYYleKqrW_K3g","https://s3-media2.fl.yelpcdn.com/bphoto/HNIAUmwyy2mTkbVfTH7EaQ/o.jpg","False","456 Hudson St","","","New York","US","456 Hudson St","New York, NY 10014","","","NY","10014","Takashi","+12124142929","$$$","4.0","908","restaurant_reservation","","","https://www.yelp.com/biz/takashi-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"scarpetta-new-york","italian","Italian","","","","","40.744509","-73.9856","(212) 691-0555","1845.97148467","raqwXUBlnc0e8c7CYmxEJQ","https://s3-media2.fl.yelpcdn.com/bphoto/MBZxULmOIOMKve5y3TRiZQ/o.jpg","False","88 Madison Ave","","","New York","US","88 Madison Ave","New York, NY 10016","","","NY","10016","Scarpetta","+12126910555","$$$","4.0","1725","","","","https://www.yelp.com/biz/scarpetta-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"maialino-new-york","italian","Italian","breakfast_brunch","Breakfast & Brunch","bars","Bars","40.738437","-73.985686","(212) 777-2410","2496.09576106","yi6jIxzHo-nbAOG4KWuqcw","https://s3-media4.fl.yelpcdn.com/bphoto/-1krIn9ragupH06CH11Kug/o.jpg","False","2 Lexington Ave","","","New York","US","2 Lexington Ave","New York, NY 10010","","","NY","10010","Maialino","+12127772410","$$$","4.0","1270","","","","https://www.yelp.com/biz/maialino-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pegu-club-new-york","lounges","Lounges","cocktailbars","Cocktail Bars","newamerican","American (New)","40.726579","-73.999861","(212) 473-7348","4150.53994012","B2S5HWRfxe9G-BhKJix9Yg","https://s3-media4.fl.yelpcdn.com/bphoto/Hwqzqre33O-8_iQsabwzwA/o.jpg","False","77 W Houston St","","","New York","US","77 W Houston St","New York, NY 10012","","","NY","10012","Pegu Club","+12124737348","$$$","4.0","948","","","","https://www.yelp.com/biz/pegu-club-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"juniors-restaurant-and-bakery-45th-st-new-york","bakeries","Bakeries","breakfast_brunch","Breakfast & Brunch","burgers","Burgers","40.7582662686","-73.9866533416","(212) 302-2000","720.063650183","U5hCNNyJmb7f3dmC1HTzSQ","https://s3-media2.fl.yelpcdn.com/bphoto/lzsGibsjqwYZEawnpNclyA/o.jpg","False","1515 Broadway","None","","New York","US","1515 Broadway","New York, NY 10036","","","NY","10036","Junior's Restaurant & Bakery - 45th St.","+12123022000","$$","4.0","3774","delivery","pickup","","https://www.yelp.com/biz/juniors-restaurant-and-bakery-45th-st-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"comedy-cellar-new-york","comedyclubs","Comedy Clubs","theater","Performing Arts","","","40.73021","-74.00058","(212) 254-3480","3820.661654","ljTc01CCZP73g6qqO7lqfQ","https://s3-media3.fl.yelpcdn.com/bphoto/lK6YFb3J8IqkP7HR4yY2Iw/o.jpg","False","117 MacDougal St","","","New York","US","117 MacDougal St","New York, NY 10012","","","NY","10012","Comedy Cellar","+12122543480","$$","4.0","1019","","","","https://www.yelp.com/biz/comedy-cellar-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"batsu-new-york-city-new-york","comedyclubs","Comedy Clubs","","","","","40.72936","-73.98884","(347) 985-0368","3551.11861768","zR7x95hfSLXCkpK9KC__6w","https://s3-media1.fl.yelpcdn.com/bphoto/OzpIDAo1KT_ZENkVcF7HQw/o.jpg","False","15 St Mark's Pl","","Face Off Unlimited","New York","US","15 St Mark's Pl","Face Off Unlimited","New York, NY 10003","","NY","10003","BATSU! New York City","+13479850368","$$","4.5","164","","","","https://www.yelp.com/biz/batsu-new-york-city-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"russian-vodka-room-new-york","lounges","Lounges","russian","Russian","jazzandblues","Jazz & Blues","40.76349","-73.9848","(212) 307-5835","634.902949516","wJ9VnRlrJJP5QnVohBDjoA","https://s3-media3.fl.yelpcdn.com/bphoto/EJsBbPAFi6TqMN7C-RUCPA/o.jpg","False","265 W 52nd St","","","New York","US","265 W 52nd St","New York, NY 10019","","","NY","10019","Russian Vodka Room","+12123075835","$$","4.0","511","","","","https://www.yelp.com/biz/russian-vodka-room-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"new-york-comedy-club-new-york-3","comedyclubs","Comedy Clubs","","","","","40.73885","-73.98087","(212) 696-5233","2377.65256931","ycAKrbdCOYpiE9cKjADPWA","https://s3-media2.fl.yelpcdn.com/bphoto/xH2LqwCE49E_FDQ9tmL7bQ/o.jpg","False","241 E 24th St","","","New York","US","241 E 24th St","New York, NY 10010","","","NY","10010","New York Comedy Club","+12126965233","$$","4.0","174","","","","https://www.yelp.com/biz/new-york-comedy-club-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-flatiron-room-new-york-3","lounges","Lounges","jazzandblues","Jazz & Blues","tradamerican","American (Traditional)","40.74452","-73.99049","(212) 725-3860","2008.85601327","3Ic4C60oSH1cV2jknUXSjQ","https://s3-media2.fl.yelpcdn.com/bphoto/gcYIOjXLTqP3gdSL-HGHRA/o.jpg","False","37 W 26th St","","","New York","US","37 W 26th St","New York, NY 10010","","","NY","10010","The Flatiron Room","+12127253860","$$$","4.5","691","","","","https://www.yelp.com/biz/the-flatiron-room-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"raines-law-room-new-york","lounges","Lounges","cocktailbars","Cocktail Bars","","","40.73869","-73.99462","","2749.49115666","J4pAppaiXwCkbLOGc4wHww","https://s3-media2.fl.yelpcdn.com/bphoto/CHWNi0sxLuPRDs39PP834A/o.jpg","False","48 W 17th St","","","New York","US","48 W 17th St","New York, NY 10011","","","NY","10011","Raines Law Room","","$$$","4.5","1330","restaurant_reservation","","","https://www.yelp.com/biz/raines-law-room-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"toloache-50-new-york","mexican","Mexican","","","","","40.762325","-73.9855741","(212) 581-1818","640.308485102","Wx6lMnEh7dCmX-9PQF1Ifw","https://s3-media2.fl.yelpcdn.com/bphoto/rOD94mp4-HywvjDIEbwDfg/o.jpg","False","251 West 50th St","","","New York","US","251 West 50th St","New York, NY 10012","","","NY","10012","Toloache 50","+12125811818","$$$","4.0","1670","restaurant_reservation","delivery","pickup","https://www.yelp.com/biz/toloache-50-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"67-orange-street-new-york","lounges","Lounges","cocktailbars","Cocktail Bars","","","40.8022697271","-73.956785202","(212) 662-2030","5021.00504999","DzlCEhXW6OadK6ETcmJpwQ","https://s3-media1.fl.yelpcdn.com/bphoto/tNDVbUow9R4LfuWo1mSNkg/o.jpg","False","2082 Frederick Douglas Blvd","","","New York","US","2082 Frederick Douglas Blvd","New York, NY 10026","","","NY","10026","67 Orange Street","+12126622030","$$","4.0","343","","","","https://www.yelp.com/biz/67-orange-street-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"lillies-victorian-establishment-new-york-2","bars","Bars","gastropubs","Gastropubs","burgers","Burgers","40.7614625","-73.9860519","(212) 957-4530","650.970367466","oLA02lMIfgvbYquvXzkARw","https://s3-media4.fl.yelpcdn.com/bphoto/hchqHTa-hMtIMFycbY_Hgg/o.jpg","False","249 W 49th St","","","New York","US","249 W 49th St","New York, NY 10019","","","NY","10019","Lillie's Victorian Establishment","+12129574530","$$","4.0","1287","","","","https://www.yelp.com/biz/lillies-victorian-establishment-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"vida-verde-new-york","cocktailbars","Cocktail Bars","mexican","Mexican","venues","Venues & Event Spaces","40.7650089","-73.983215","(646) 657-0565","655.682883833","Xjswj531-FkRZPpcccU6kQ","https://s3-media2.fl.yelpcdn.com/bphoto/oQXxT7EH941igDVHDWxYFg/o.jpg","False","248 W 55th St","","None","New York","US","248 W 55th St","New York, NY 10019","","","NY","10019","Vida Verde","+16466570565","$$","4.5","645","restaurant_reservation","delivery","pickup","https://www.yelp.com/biz/vida-verde-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pocha-32-new-york","bars","Bars","korean","Korean","","","40.7475245744","-73.9862626791","(212) 279-1876","1539.60761974","KaBw8UEm8uZTV6YLsshYrQ","https://s3-media4.fl.yelpcdn.com/bphoto/YuKnb9o67f7I-HguQeMLxQ/o.jpg","False","15 W 32nd St","Fl 2","","New York","US","15 W 32nd St","Fl 2","New York, NY 10001","","NY","10001","Pocha 32","+12122791876","$$","3.5","1350","","","","https://www.yelp.com/biz/pocha-32-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"koko-wings-new-york","korean","Korean","chicken_wings","Chicken Wings","","","40.8008499","-73.96742","(212) 932-7722","4622.72760459","z28cRtpdfiJfzIp1vkMAwQ","https://s3-media3.fl.yelpcdn.com/bphoto/KEaMr2PC1T7MIdG2gFykFg/o.jpg","False","248 W 106th St","None","","New York","US","248 W 106th St","New York, NY 10025","","","NY","10025","Koko Wings","+12129327722","$$","3.5","270","delivery","pickup","","https://www.yelp.com/biz/koko-wings-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"carmines-italian-restaurant-new-york-2","italian","Italian","venues","Venues & Event Spaces","seafood","Seafood","40.75749","-73.98662","(212) 221-3800","750.261144205","22nKUyCIbpnzR6R3_g1ptQ","https://s3-media1.fl.yelpcdn.com/bphoto/0UszeEYPWI-RIk0Ak6HtVQ/o.jpg","False","200 W 44th St","","","New York","US","200 W 44th St","New York, NY 10036","","","NY","10036","Carmine's Italian Restaurant","+12122213800","$$","4.0","3187","delivery","pickup","","https://www.yelp.com/biz/carmines-italian-restaurant-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"la-esquina-new-york-4","latin","Latin American","breakfast_brunch","Breakfast & Brunch","mexican","Mexican","40.721372","-73.997529","(646) 613-7100","4607.05413708","boRM4i0UQswxQIp6CA9y_A","https://s3-media1.fl.yelpcdn.com/bphoto/f_1VGg0h4xeH41U-bYK4zA/o.jpg","False","114 Kenmare St","","","New York","US","114 Kenmare St","New York, NY 10012","","","NY","10012","La Esquina","+16466137100","$$","3.5","1877","delivery","pickup","","https://www.yelp.com/biz/la-esquina-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"iron-horse-nyc-new-york","divebars","Dive Bars","burgers","Burgers","","","40.70814","-74.00495","(646) 546-5426","6206.2118919","30zUIrVeLB8KSZqd4kx1RA","https://s3-media1.fl.yelpcdn.com/bphoto/RBLP7fIPPDFDxU-LYPCDLA/o.jpg","False","32 Cliff St","","","New York","US","32 Cliff St","New York, NY 10038","","","NY","10038","Iron Horse NYC","+16465465426","$","3.5","367","","","","https://www.yelp.com/biz/iron-horse-nyc-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"lilia-brooklyn","italian","Italian","cocktailbars","Cocktail Bars","","","40.71757","-73.95236","(718) 576-3095","5229.75457976","zwOAiVT4pAmpNGXzj-t5MA","https://s3-media3.fl.yelpcdn.com/bphoto/elfQgxp2KzTd4lEYGU1QVQ/o.jpg","False","567 Union Ave","","","Brooklyn","US","567 Union Ave","Brooklyn, NY 11211","","","NY","11211","Lilia","+17185763095","$$$","4.0","553","","","","https://www.yelp.com/biz/lilia-brooklyn?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"blend-on-the-water-long-island-city","latin","Latin American","breakfast_brunch","Breakfast & Brunch","lounges","Lounges","40.7479520761","-73.9570822404","(718) 606-9851","2261.42890636","Hh9glEE_xDYT_pPUsRPXlA","https://s3-media2.fl.yelpcdn.com/bphoto/VJPj7eeNq78j6JpGM2P8wQ/o.jpg","False","4540 Center Blvd","","","Long Island City","US","4540 Center Blvd","Long Island City, NY 11109","","","NY","11109","Blend on the Water","+17186069851","$$","4.0","2636","pickup","","","https://www.yelp.com/biz/blend-on-the-water-long-island-city?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"iguana-restaurant-and-dance-lounge-new-york","danceclubs","Dance Clubs","mexican","Mexican","tex-mex","Tex-Mex","40.7642063","-73.9832105","(212) 765-5454","595.269248743","RyEd54MOTc5OcYtOiDt11g","https://s3-media1.fl.yelpcdn.com/bphoto/lr9n45_3ug2tXi5BkpYj1w/o.jpg","False","240 W 54th St","","","New York","US","240 W 54th St","New York, NY 10019","","","NY","10019","Iguana Restaurant & Dance Lounge","+12127655454","$$","3.0","742","delivery","pickup","","https://www.yelp.com/biz/iguana-restaurant-and-dance-lounge-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pommes-frites-new-york-2","belgian","Belgian","gourmet","Specialty Food","hotdogs","Fast Food","40.730022","-74.000152","(212) 674-1234","3819.03256863","uBGjcW-GuYy_qSvMykuISA","https://s3-media4.fl.yelpcdn.com/bphoto/3VeJ4a4-iK9tQpAUBAcubA/o.jpg","False","128 Macdougal St","","","New York","US","128 Macdougal St","New York, NY 10012","","","NY","10012","Pommes Frites","+12126741234","$","4.5","672","delivery","pickup","","https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"la-caverna-new-york","newamerican","American (New)","lounges","Lounges","tapas","Tapas Bars","40.7198","-73.98714","(212) 475-2126","4543.69979769","mqzRBbxys-OCzXK5QCG33Q","https://s3-media2.fl.yelpcdn.com/bphoto/J5CV_ubm4YAuRZxXEO-7cw/o.jpg","False","122 Rivington St","","","New York","US","122 Rivington St","New York, NY 10002","","","NY","10002","La Caverna","+12124752126","$$","3.0","497","","","","https://www.yelp.com/biz/la-caverna-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
